"RPPS","Ano","Grupo","Eficiencia"
"MACAIBA_RN",2020,"MÉDIO_PORTE_2020",0.767132318202735
"MAFRA_SC",2020,"MÉDIO_PORTE_2020",0.762034274903492
"MARACAJU_MS",2020,"MÉDIO_PORTE_2020",0.846825734224574
"MILAGRES_CE",2020,"MÉDIO_PORTE_2020",0.974634101755834
"MONTE ALEGRE DE MINAS_MG",2020,"MÉDIO_PORTE_2020",0.722522283631536
"MORRO AGUDO_SP",2020,"MÉDIO_PORTE_2020",0.747183794323596
"NOVA ANDRADINA_MS",2020,"MÉDIO_PORTE_2020",0.745225725083688
"OLIVEIRA_MG",2020,"MÉDIO_PORTE_2020",0.843678061700119
"OUROESTE_SP",2020,"MÉDIO_PORTE_2020",0.880216256502488
"PALMEIRA DAS MISSOES_RS",2020,"MÉDIO_PORTE_2020",0.830978491344902
"PALMITAL_PR",2020,"MÉDIO_PORTE_2020",0.894012586386454
"PARANAVAI_PR",2020,"MÉDIO_PORTE_2020",0.922880190008905
"PARAOPEBA_MG",2020,"MÉDIO_PORTE_2020",0.862395736525626
"PATOS_PB",2020,"MÉDIO_PORTE_2020",0.711552980287029
"PATROCINIO_MG",2020,"MÉDIO_PORTE_2020",0.857874075553735
"PATY DO ALFERES_RJ",2020,"MÉDIO_PORTE_2020",1
"PEIXOTO DE AZEVEDO_MT",2020,"MÉDIO_PORTE_2020",0.77651579729959
"PINHEIRAL_RJ",2020,"MÉDIO_PORTE_2020",0.90074574149934
"POMERODE_SC",2020,"MÉDIO_PORTE_2020",0.868212758921513
"PORTO UNIAO_SC",2020,"MÉDIO_PORTE_2020",0.9639904803161
"PRUDENTOPOLIS_PR",2020,"MÉDIO_PORTE_2020",0.965625846395814
"QUATIS_RJ",2020,"MÉDIO_PORTE_2020",0.850581111767775
"QUATRO BARRAS_PR",2020,"MÉDIO_PORTE_2020",0.756478725652744
"RIO BRILHANTE_MS",2020,"MÉDIO_PORTE_2020",0.859956060555156
"RIO NEGRINHO_SC",2020,"MÉDIO_PORTE_2020",0.908752429488277
"RIO NEGRO_PR",2020,"MÉDIO_PORTE_2020",1
"SANTA MARIA DE JETIBA_ES",2020,"MÉDIO_PORTE_2020",0.930922560793808
"SANTANA DO LIVRAMENTO_RS",2020,"MÉDIO_PORTE_2020",0.725556531401557
"SANTO ANTONIO DA PATRULHA_RS",2020,"MÉDIO_PORTE_2020",0.925499129617281
"SAO GONCALO DO AMARANTE_CE",2020,"MÉDIO_PORTE_2020",0.786727155263288
"SAO MANUEL_SP",2020,"MÉDIO_PORTE_2020",0.835065557432044
"SARZEDO_MG",2020,"MÉDIO_PORTE_2020",0.914774417530407
"TELEMACO BORBA_PR",2020,"MÉDIO_PORTE_2020",1
"TRES PASSOS_RS",2020,"MÉDIO_PORTE_2020",0.810106115456542
"TRINDADE_GO",2020,"MÉDIO_PORTE_2020",0.776738543514896
"UMUARAMA_PR",2020,"MÉDIO_PORTE_2020",0.858401424310182
"UNAI_MG",2020,"MÉDIO_PORTE_2020",0.806597773179911
"VARRE-SAI_RJ",2020,"MÉDIO_PORTE_2020",0.866477515847254
"VARZEA PAULISTA_SP",2020,"MÉDIO_PORTE_2020",0.954416458265682
"VESPASIANO_MG",2020,"MÉDIO_PORTE_2020",0.988794326095479
"VIRADOURO_SP",2020,"MÉDIO_PORTE_2020",0.85386917693305
"WENCESLAU BRAZ_PR",2020,"MÉDIO_PORTE_2020",0.953080751119641
"AGUDO_RS",2021,"MÉDIO_PORTE_2021",0.974489711681439
"ALTINOPOLIS_SP",2021,"MÉDIO_PORTE_2021",0.909959748416245
"ANDIRA_PR",2021,"MÉDIO_PORTE_2021",0.818645493555953
"AQUIDAUANA_MS",2021,"MÉDIO_PORTE_2021",0.97132764818883
"ARACARIGUAMA_SP",2021,"MÉDIO_PORTE_2021",0.851692943821023
"ARMACAO DOS BUZIOS_RJ",2021,"MÉDIO_PORTE_2021",0.845001646287442
"BAEPENDI_MG",2021,"MÉDIO_PORTE_2021",0.978327736575506
