"RPPS","Ano","Grupo","Eficiencia"
"GODOY MOREIRA_PR",2021,"todos_2021",0.965628733842305
"GOIAS_GO",2021,"todos_2021",1
"GONCALVES_MG",2021,"todos_2021",0.958946248333126
"GUAJARA-MIRIM_RO",2021,"todos_2021",0.96471421826354
"GUAPORE_RS",2021,"todos_2021",0.946848961061941
"GUARANIACU_PR",2021,"todos_2021",0.898666506497426
"HOLAMBRA_SP",2021,"todos_2021",0.943414057180813
"IGARACU DO TIETE_SP",2021,"todos_2021",0.897246742559346
"IGUABA GRANDE_RJ",2021,"todos_2021",0.961763473109799
"INDAIAL_SC",2021,"todos_2021",0.822972313164282
"IPIGUA_SP",2021,"todos_2021",0.975641502657219
"IRAUCUBA_CE",2021,"todos_2021",0.921836841239585
"ITAPIRA_SP",2021,"todos_2021",0.846054854070665
"ITUVERAVA_SP",2021,"todos_2021",0.94305243370767
"IVOTI_RS",2021,"todos_2021",0.905417066396589
"JABOATAO DOS GUARARAPES_PE",2021,"todos_2021",0.82741676835591
"JACOBINA_BA",2021,"todos_2021",0.824195315185324
"JAPURA_PR",2021,"todos_2021",0.890058548371633
"JUATUBA_MG",2021,"todos_2021",0.889657383792471
"LAJEADO_RS",2021,"todos_2021",0.941861224820072
"LAPA_PR",2021,"todos_2021",0.777842131279984
"LONDRINA_PR",2021,"todos_2021",0.717253734676378
"MAFRA_SC",2021,"todos_2021",0.846866250482138
"MARABA_PA",2021,"todos_2021",0.781541766294242
"MARACAJU_MS",2021,"todos_2021",0.823474728248116
"MARINGA_PR",2021,"todos_2021",0.72733325725861
"MATO GROSSO_MT",2021,"todos_2021",0.56138796545441
"MIGUEL PEREIRA_RJ",2021,"todos_2021",0.861206287831798
"MILAGRES_CE",2021,"todos_2021",0.882964181710608
"MONTE ALEGRE_RN",2021,"todos_2021",0.884497630055357
"MUNDO NOVO_MS",2021,"todos_2021",0.849653455805858
"NATAL_RN",2021,"todos_2021",1
"NOVA ANDRADINA_MS",2021,"todos_2021",0.808735916733372
"NOVA ESPERANCA DO SUL_RS",2021,"todos_2021",0.978434686128111
"NOVA FRIBURGO_RJ",2021,"todos_2021",1
"NOVA RESENDE_MG",2021,"todos_2021",0.925864139828355
"NOVA SERRANA_MG",2021,"todos_2021",0.860785799283468
"NOVO ITACOLOMI_PR",2021,"todos_2021",0.974312110912568
"NOVO TIRADENTES_RS",2021,"todos_2021",0.976821127767453
"OLIVEIRA_MG",2021,"todos_2021",0.963463390385427
"OSORIO_RS",2021,"todos_2021",0.915932490157452
"OURO PRETO DO OESTE_RO",2021,"todos_2021",0.86033044905696
"PALMAS_TO",2021,"todos_2021",1
"PALOTINA_PR",2021,"todos_2021",0.798660336303356
"PARANAVAI_PR",2021,"todos_2021",0.943452515278331
"PARAOPEBA_MG",2021,"todos_2021",0.922159176509013
"PARISI_SP",2021,"todos_2021",0.969993627457714
"PATROCINIO_MG",2021,"todos_2021",0.911321554123342
"PATY DO ALFERES_RJ",2021,"todos_2021",1
"PELOTAS_RS",2021,"todos_2021",1
"PERDOES_MG",2021,"todos_2021",0.841468943176086
"PIRAPORA_MG",2021,"todos_2021",0.838412694866471
"PORTO FERREIRA_SP",2021,"todos_2021",0.762579713208932
"PORTO UNIAO_SC",2021,"todos_2021",0.978221566027671
"PRUDENTOPOLIS_PR",2021,"todos_2021",0.981828619513234
"QUATIS_RJ",2021,"todos_2021",0.930726310422438
"QUATRO BARRAS_PR",2021,"todos_2021",0.858984907859749
"RIO BRILHANTE_MS",2021,"todos_2021",0.907349047306561
"RIO CLARO_RJ",2021,"todos_2021",0.85025927883188
"RIO NEGRINHO_SC",2021,"todos_2021",0.965393498285889
"RUBIATABA_GO",2021,"todos_2021",0.856222201939236
"SALETE_SC",2021,"todos_2021",0.951029692133119
"SALGUEIRO_PE",2021,"todos_2021",0.824823336022401
"SANTA MARIA DE JETIBA_ES",2021,"todos_2021",0.95830861186293
"SANTO ANTONIO DA PATRULHA_RS",2021,"todos_2021",0.936266107794255
"SAO FIDELIS_RJ",2021,"todos_2021",0.851994121911125
"SAO GONCALO DO AMARANTE_RN",2021,"todos_2021",0.896299218708412
"SAO JOAO DA LAGOA_MG",2021,"todos_2021",1
"SAO JOSE DO CALCADO_ES",2021,"todos_2021",0.982143243414766
"SAO MANUEL_SP",2021,"todos_2021",0.916255943376024
"SARANDI_PR",2021,"todos_2021",0.897568605595686
"SARZEDO_MG",2021,"todos_2021",0.959651748538671
"SIDROLANDIA_MS",2021,"todos_2021",0.953386449012843
"TAIO_SC",2021,"todos_2021",0.910504636563282
"TERRA RICA_PR",2021,"todos_2021",0.900038438385086
"TEUTONIA_RS",2021,"todos_2021",0.8822365736429
"TIJUCAS DO SUL_PR",2021,"todos_2021",0.899031379916593
"TRINDADE_GO",2021,"todos_2021",0.885147526997755
"TRINDADE DO SUL_RS",2021,"todos_2021",0.946591988122916
"URUTAI_GO",2021,"todos_2021",0.964750548488907
"VARRE-SAI_RJ",2021,"todos_2021",0.988374304251643
"VARZEA PAULISTA_SP",2021,"todos_2021",0.878351789631635
"VIRADOURO_SP",2021,"todos_2021",0.862567000464016
"AGUDO_RS",2022,"todos_2022",0.853972005181518
"ALVINOPOLIS_MG",2022,"todos_2022",0.880611131165529
"ANDIRA_PR",2022,"todos_2022",0.836084728044111
"AQUIDAUANA_MS",2022,"todos_2022",0.867323075336639
"ARACARIGUAMA_SP",2022,"todos_2022",0.770515808335057
"ARAPIRACA_AL",2022,"todos_2022",0.600991095223291
"ARAPOTI_PR",2022,"todos_2022",0.820049577257901
"ARMACAO DOS BUZIOS_RJ",2022,"todos_2022",0.750705762561294
